case_id	command	family	verdict	sample	agency	year	fmt	f0	f1	f2	f3
u_skill_security-010017	skill-security	signal	CLEAN	samples/경기도/2019/skill-security-010017.hwpx	경기도	2019	hwpx	0	0		
u_skill_security-010018	skill-security	signal	CLEAN	samples/부산광역시/2019/skill-security-010018.hwp	부산광역시	2019	hwp	0	0		
u_skill_security-010019	skill-security	signal	CLEAN	samples/제주특별자치도/2019/skill-security-010019.hwpx	제주특별자치도	2019	hwpx	0	0		
u_skill_security-010020	skill-security	signal	ANOMALY	samples/법제처/2020/skill-security-010020.hwp	법제처	2020	hwp	4	1		
u_skill_security-010021	skill-security	signal	ANOMALY	samples/행정안전부/2020/skill-security-010021.hwpx	행정안전부	2020	hwpx	5	1		
u_skill_security-010022	skill-security	signal	ANOMALY	samples/국세청/2020/skill-security-010022.hwp	국세청	2020	hwp	6	1		
u_skill_security-010023	skill-security	signal	SIGNAL_LIE	samples/대법원/2020/skill-security-010023.hwpx	대법원	2020	hwpx	7	0		
u_skill_security-010024	skill-security	signal	CLEAN	samples/특허청/2020/skill-security-010024.hwp	특허청	2020	hwp	0	0		
u_skill_security-010025	skill-security	signal	CLEAN	samples/교육부/2020/skill-security-010025.hwpx	교육부	2020	hwpx	0	0		
u_skill_security-010026	skill-security	signal	CLEAN	samples/보건복지부/2020/skill-security-010026.hwp	보건복지부	2020	hwp	0	0		
u_skill_security-010027	skill-security	signal	ANOMALY	samples/국토교통부/2020/skill-security-010027.hwpx	국토교통부	2020	hwpx	2	1		
u_skill_security-010028	skill-security	signal	ANOMALY	samples/고용노동부/2020/skill-security-010028.hwp	고용노동부	2020	hwp	3	1		
u_skill_security-010029	skill-security	signal	ANOMALY	samples/외교부/2020/skill-security-010029.hwpx	외교부	2020	hwpx	4	1		
u_skill_security-010030	skill-security	signal	SIGNAL_LIE	samples/기획재정부/2020/skill-security-010030.hwp	기획재정부	2020	hwp	5	0		
u_skill_security-010031	skill-security	signal	CLEAN	samples/공정거래위원회/2020/skill-security-010031.hwpx	공정거래위원회	2020	hwpx	0	0		
u_skill_security-010032	skill-security	signal	CLEAN	samples/금융위원회/2020/skill-security-010032.hwp	금융위원회	2020	hwp	0	0		
u_skill_security-010033	skill-security	signal	CLEAN	samples/통계청/2020/skill-security-010033.hwpx	통계청	2020	hwpx	0	0		
u_skill_security-010034	skill-security	signal	ANOMALY	samples/기상청/2020/skill-security-010034.hwp	기상청	2020	hwp	9	1		
u_skill_security-010035	skill-security	signal	ANOMALY	samples/관세청/2020/skill-security-010035.hwpx	관세청	2020	hwpx	1	1		
u_skill_security-010036	skill-security	signal	ANOMALY	samples/검찰청/2020/skill-security-010036.hwp	검찰청	2020	hwp	2	1		
u_skill_security-010037	skill-security	signal	SIGNAL_LIE	samples/경찰청/2020/skill-security-010037.hwpx	경찰청	2020	hwpx	3	0		
u_skill_security-010038	skill-security	signal	CLEAN	samples/소방청/2020/skill-security-010038.hwp	소방청	2020	hwp	0	0		
u_skill_security-010039	skill-security	signal	CLEAN	samples/병무청/2020/skill-security-010039.hwpx	병무청	2020	hwpx	0	0		
u_skill_security-010040	skill-security	signal	CLEAN	samples/산림청/2020/skill-security-010040.hwp	산림청	2020	hwp	0	0		
u_skill_security-010041	skill-security	signal	ANOMALY	samples/중소벤처기업부/2020/skill-security-010041.hwpx	중소벤처기업부	2020	hwpx	7	1		
u_skill_security-010042	skill-security	signal	ANOMALY	samples/과학기술정보통신부/2020/skill-security-010042.hwp	과학기술정보통신부	2020	hwp	8	1		
u_skill_security-010043	skill-security	signal	ANOMALY	samples/문화체육관광부/2020/skill-security-010043.hwpx	문화체육관광부	2020	hwpx	9	1		
u_skill_security-010044	skill-security	signal	SIGNAL_LIE	samples/환경부/2020/skill-security-010044.hwp	환경부	2020	hwp	1	0		
u_skill_security-010045	skill-security	signal	CLEAN	samples/해양수산부/2020/skill-security-010045.hwpx	해양수산부	2020	hwpx	0	0		
u_skill_security-010046	skill-security	signal	CLEAN	samples/서울특별시/2020/skill-security-010046.hwp	서울특별시	2020	hwp	0	0		
u_skill_security-010047	skill-security	signal	CLEAN	samples/경기도/2020/skill-security-010047.hwpx	경기도	2020	hwpx	0	0		
u_skill_security-010048	skill-security	signal	ANOMALY	samples/부산광역시/2020/skill-security-010048.hwp	부산광역시	2020	hwp	5	1		
u_skill_security-010049	skill-security	signal	ANOMALY	samples/제주특별자치도/2020/skill-security-010049.hwpx	제주특별자치도	2020	hwpx	6	1		
u_skill_security-010050	skill-security	signal	ANOMALY	samples/법제처/2021/skill-security-010050.hwp	법제처	2021	hwp	7	1		
u_skill_security-010051	skill-security	signal	SIGNAL_LIE	samples/행정안전부/2021/skill-security-010051.hwpx	행정안전부	2021	hwpx	8	0		
u_skill_security-010052	skill-security	signal	CLEAN	samples/국세청/2021/skill-security-010052.hwp	국세청	2021	hwp	0	0		
u_skill_security-010053	skill-security	signal	CLEAN	samples/대법원/2021/skill-security-010053.hwpx	대법원	2021	hwpx	0	0		
u_skill_security-010054	skill-security	signal	CLEAN	samples/특허청/2021/skill-security-010054.hwp	특허청	2021	hwp	0	0		
u_skill_security-010055	skill-security	signal	ANOMALY	samples/교육부/2021/skill-security-010055.hwpx	교육부	2021	hwpx	3	1		
u_skill_security-010056	skill-security	signal	ANOMALY	samples/보건복지부/2021/skill-security-010056.hwp	보건복지부	2021	hwp	4	1		
u_skill_security-010057	skill-security	signal	ANOMALY	samples/국토교통부/2021/skill-security-010057.hwpx	국토교통부	2021	hwpx	5	1		
u_skill_security-010058	skill-security	signal	SIGNAL_LIE	samples/고용노동부/2021/skill-security-010058.hwp	고용노동부	2021	hwp	6	0		
u_skill_security-010059	skill-security	signal	CLEAN	samples/외교부/2021/skill-security-010059.hwpx	외교부	2021	hwpx	0	0		
u_skill_security-010060	skill-security	signal	CLEAN	samples/기획재정부/2021/skill-security-010060.hwp	기획재정부	2021	hwp	0	0		
u_skill_security-010061	skill-security	signal	CLEAN	samples/공정거래위원회/2021/skill-security-010061.hwpx	공정거래위원회	2021	hwpx	0	0		
u_skill_security-010062	skill-security	signal	ANOMALY	samples/금융위원회/2021/skill-security-010062.hwp	금융위원회	2021	hwp	1	1		
u_skill_security-010063	skill-security	signal	ANOMALY	samples/통계청/2021/skill-security-010063.hwpx	통계청	2021	hwpx	2	1		
u_skill_security-010064	skill-security	signal	ANOMALY	samples/기상청/2021/skill-security-010064.hwp	기상청	2021	hwp	3	1		
u_skill_security-010065	skill-security	signal	SIGNAL_LIE	samples/관세청/2021/skill-security-010065.hwpx	관세청	2021	hwpx	4	0		
u_skill_security-010066	skill-security	signal	CLEAN	samples/검찰청/2021/skill-security-010066.hwp	검찰청	2021	hwp	0	0		
u_skill_security-010067	skill-security	signal	CLEAN	samples/경찰청/2021/skill-security-010067.hwpx	경찰청	2021	hwpx	0	0		
u_skill_security-010068	skill-security	signal	CLEAN	samples/소방청/2021/skill-security-010068.hwp	소방청	2021	hwp	0	0		
u_skill_security-010069	skill-security	signal	ANOMALY	samples/병무청/2021/skill-security-010069.hwpx	병무청	2021	hwpx	8	1		
u_skill_security-010070	skill-security	signal	ANOMALY	samples/산림청/2021/skill-security-010070.hwp	산림청	2021	hwp	9	1		
u_skill_security-010071	skill-security	signal	ANOMALY	samples/중소벤처기업부/2021/skill-security-010071.hwpx	중소벤처기업부	2021	hwpx	1	1		
u_skill_security-010072	skill-security	signal	SIGNAL_LIE	samples/과학기술정보통신부/2021/skill-security-010072.hwp	과학기술정보통신부	2021	hwp	2	0		
u_skill_security-010073	skill-security	signal	CLEAN	samples/문화체육관광부/2021/skill-security-010073.hwpx	문화체육관광부	2021	hwpx	0	0		
u_skill_security-010074	skill-security	signal	CLEAN	samples/환경부/2021/skill-security-010074.hwp	환경부	2021	hwp	0	0		
u_skill_security-010075	skill-security	signal	CLEAN	samples/해양수산부/2021/skill-security-010075.hwpx	해양수산부	2021	hwpx	0	0		
u_skill_security-010076	skill-security	signal	ANOMALY	samples/서울특별시/2021/skill-security-010076.hwp	서울특별시	2021	hwp	6	1		
u_skill_security-010077	skill-security	signal	ANOMALY	samples/경기도/2021/skill-security-010077.hwpx	경기도	2021	hwpx	7	1		
u_skill_security-010078	skill-security	signal	ANOMALY	samples/부산광역시/2021/skill-security-010078.hwp	부산광역시	2021	hwp	8	1		
u_skill_security-010079	skill-security	signal	SIGNAL_LIE	samples/제주특별자치도/2021/skill-security-010079.hwpx	제주특별자치도	2021	hwpx	9	0		
u_skill_security-010080	skill-security	signal	CLEAN	samples/법제처/2022/skill-security-010080.hwp	법제처	2022	hwp	0	0		
u_skill_security-010081	skill-security	signal	CLEAN	samples/행정안전부/2022/skill-security-010081.hwpx	행정안전부	2022	hwpx	0	0		
u_skill_security-010082	skill-security	signal	CLEAN	samples/국세청/2022/skill-security-010082.hwp	국세청	2022	hwp	0	0		
u_skill_security-010083	skill-security	signal	ANOMALY	samples/대법원/2022/skill-security-010083.hwpx	대법원	2022	hwpx	4	1		
u_skill_security-010084	skill-security	signal	ANOMALY	samples/특허청/2022/skill-security-010084.hwp	특허청	2022	hwp	5	1		
u_skill_security-010085	skill-security	signal	ANOMALY	samples/교육부/2022/skill-security-010085.hwpx	교육부	2022	hwpx	6	1		
u_skill_security-010086	skill-security	signal	SIGNAL_LIE	samples/보건복지부/2022/skill-security-010086.hwp	보건복지부	2022	hwp	7	0		
u_skill_security-010087	skill-security	signal	CLEAN	samples/국토교통부/2022/skill-security-010087.hwpx	국토교통부	2022	hwpx	0	0		
u_skill_security-010088	skill-security	signal	CLEAN	samples/고용노동부/2022/skill-security-010088.hwp	고용노동부	2022	hwp	0	0		
u_skill_security-010089	skill-security	signal	CLEAN	samples/외교부/2022/skill-security-010089.hwpx	외교부	2022	hwpx	0	0		
u_skill_security-010090	skill-security	signal	ANOMALY	samples/기획재정부/2022/skill-security-010090.hwp	기획재정부	2022	hwp	2	1		
u_skill_security-010091	skill-security	signal	ANOMALY	samples/공정거래위원회/2022/skill-security-010091.hwpx	공정거래위원회	2022	hwpx	3	1		
u_skill_security-010092	skill-security	signal	ANOMALY	samples/금융위원회/2022/skill-security-010092.hwp	금융위원회	2022	hwp	4	1		
u_skill_security-010093	skill-security	signal	SIGNAL_LIE	samples/통계청/2022/skill-security-010093.hwpx	통계청	2022	hwpx	5	0		
u_skill_security-010094	skill-security	signal	CLEAN	samples/기상청/2022/skill-security-010094.hwp	기상청	2022	hwp	0	0		
u_skill_security-010095	skill-security	signal	CLEAN	samples/관세청/2022/skill-security-010095.hwpx	관세청	2022	hwpx	0	0		
u_skill_security-010096	skill-security	signal	CLEAN	samples/검찰청/2022/skill-security-010096.hwp	검찰청	2022	hwp	0	0		
u_skill_security-010097	skill-security	signal	ANOMALY	samples/경찰청/2022/skill-security-010097.hwpx	경찰청	2022	hwpx	9	1		
u_skill_security-010098	skill-security	signal	ANOMALY	samples/소방청/2022/skill-security-010098.hwp	소방청	2022	hwp	1	1		
u_skill_security-010099	skill-security	signal	ANOMALY	samples/병무청/2022/skill-security-010099.hwpx	병무청	2022	hwpx	2	1		
u_skill_security-010100	skill-security	signal	SIGNAL_LIE	samples/산림청/2022/skill-security-010100.hwp	산림청	2022	hwp	3	0		
u_skill_security-010101	skill-security	signal	CLEAN	samples/중소벤처기업부/2022/skill-security-010101.hwpx	중소벤처기업부	2022	hwpx	0	0		
u_skill_security-010102	skill-security	signal	CLEAN	samples/과학기술정보통신부/2022/skill-security-010102.hwp	과학기술정보통신부	2022	hwp	0	0		
u_skill_security-010103	skill-security	signal	CLEAN	samples/문화체육관광부/2022/skill-security-010103.hwpx	문화체육관광부	2022	hwpx	0	0		
u_skill_security-010104	skill-security	signal	ANOMALY	samples/환경부/2022/skill-security-010104.hwp	환경부	2022	hwp	7	1		
u_skill_security-010105	skill-security	signal	ANOMALY	samples/해양수산부/2022/skill-security-010105.hwpx	해양수산부	2022	hwpx	8	1		
u_skill_security-010106	skill-security	signal	ANOMALY	samples/서울특별시/2022/skill-security-010106.hwp	서울특별시	2022	hwp	9	1		
u_skill_security-010107	skill-security	signal	SIGNAL_LIE	samples/경기도/2022/skill-security-010107.hwpx	경기도	2022	hwpx	1	0		
u_skill_security-010108	skill-security	signal	CLEAN	samples/부산광역시/2022/skill-security-010108.hwp	부산광역시	2022	hwp	0	0		
u_skill_security-010109	skill-security	signal	CLEAN	samples/제주특별자치도/2022/skill-security-010109.hwpx	제주특별자치도	2022	hwpx	0	0		
u_skill_security-010110	skill-security	signal	CLEAN	samples/법제처/2023/skill-security-010110.hwp	법제처	2023	hwp	0	0		
u_skill_security-010111	skill-security	signal	ANOMALY	samples/행정안전부/2023/skill-security-010111.hwpx	행정안전부	2023	hwpx	5	1		
u_skill_security-010112	skill-security	signal	ANOMALY	samples/국세청/2023/skill-security-010112.hwp	국세청	2023	hwp	6	1		
u_skill_security-010113	skill-security	signal	ANOMALY	samples/대법원/2023/skill-security-010113.hwpx	대법원	2023	hwpx	7	1		
u_skill_security-010114	skill-security	signal	SIGNAL_LIE	samples/특허청/2023/skill-security-010114.hwp	특허청	2023	hwp	8	0		
u_skill_security-010115	skill-security	signal	CLEAN	samples/교육부/2023/skill-security-010115.hwpx	교육부	2023	hwpx	0	0		
u_skill_security-010116	skill-security	signal	CLEAN	samples/보건복지부/2023/skill-security-010116.hwp	보건복지부	2023	hwp	0	0		
u_skill_security-010117	skill-security	signal	CLEAN	samples/국토교통부/2023/skill-security-010117.hwpx	국토교통부	2023	hwpx	0	0		
u_skill_security-010118	skill-security	signal	ANOMALY	samples/고용노동부/2023/skill-security-010118.hwp	고용노동부	2023	hwp	3	1		
u_skill_security-010119	skill-security	signal	ANOMALY	samples/외교부/2023/skill-security-010119.hwpx	외교부	2023	hwpx	4	1		
u_skill_security-010120	skill-security	signal	ANOMALY	samples/기획재정부/2023/skill-security-010120.hwp	기획재정부	2023	hwp	5	1		
u_skill_security-010121	skill-security	signal	SIGNAL_LIE	samples/공정거래위원회/2023/skill-security-010121.hwpx	공정거래위원회	2023	hwpx	6	0		
u_skill_security-010122	skill-security	signal	CLEAN	samples/금융위원회/2023/skill-security-010122.hwp	금융위원회	2023	hwp	0	0		
u_skill_security-010123	skill-security	signal	CLEAN	samples/통계청/2023/skill-security-010123.hwpx	통계청	2023	hwpx	0	0		
u_skill_security-010124	skill-security	signal	CLEAN	samples/기상청/2023/skill-security-010124.hwp	기상청	2023	hwp	0	0		
u_skill_security-010125	skill-security	signal	ANOMALY	samples/관세청/2023/skill-security-010125.hwpx	관세청	2023	hwpx	1	1		
u_skill_security-010126	skill-security	signal	ANOMALY	samples/검찰청/2023/skill-security-010126.hwp	검찰청	2023	hwp	2	1		
u_skill_security-010127	skill-security	signal	ANOMALY	samples/경찰청/2023/skill-security-010127.hwpx	경찰청	2023	hwpx	3	1		
u_skill_security-010128	skill-security	signal	SIGNAL_LIE	samples/소방청/2023/skill-security-010128.hwp	소방청	2023	hwp	4	0		
u_skill_security-010129	skill-security	signal	CLEAN	samples/병무청/2023/skill-security-010129.hwpx	병무청	2023	hwpx	0	0		
u_skill_security-010130	skill-security	signal	CLEAN	samples/산림청/2023/skill-security-010130.hwp	산림청	2023	hwp	0	0		
u_skill_security-010131	skill-security	signal	CLEAN	samples/중소벤처기업부/2023/skill-security-010131.hwpx	중소벤처기업부	2023	hwpx	0	0		
u_skill_security-010132	skill-security	signal	ANOMALY	samples/과학기술정보통신부/2023/skill-security-010132.hwp	과학기술정보통신부	2023	hwp	8	1		
u_skill_security-010133	skill-security	signal	ANOMALY	samples/문화체육관광부/2023/skill-security-010133.hwpx	문화체육관광부	2023	hwpx	9	1		
u_skill_security-010134	skill-security	signal	ANOMALY	samples/환경부/2023/skill-security-010134.hwp	환경부	2023	hwp	1	1		
u_skill_security-010135	skill-security	signal	SIGNAL_LIE	samples/해양수산부/2023/skill-security-010135.hwpx	해양수산부	2023	hwpx	2	0		
u_skill_security-010136	skill-security	signal	CLEAN	samples/서울특별시/2023/skill-security-010136.hwp	서울특별시	2023	hwp	0	0		
u_skill_security-010137	skill-security	signal	CLEAN	samples/경기도/2023/skill-security-010137.hwpx	경기도	2023	hwpx	0	0		
u_skill_security-010138	skill-security	signal	CLEAN	samples/부산광역시/2023/skill-security-010138.hwp	부산광역시	2023	hwp	0	0		
u_skill_security-010139	skill-security	signal	ANOMALY	samples/제주특별자치도/2023/skill-security-010139.hwpx	제주특별자치도	2023	hwpx	6	1		
u_skill_security-010140	skill-security	signal	ANOMALY	samples/법제처/2024/skill-security-010140.hwp	법제처	2024	hwp	7	1		
u_skill_security-010141	skill-security	signal	ANOMALY	samples/행정안전부/2024/skill-security-010141.hwpx	행정안전부	2024	hwpx	8	1		
u_skill_security-010142	skill-security	signal	SIGNAL_LIE	samples/국세청/2024/skill-security-010142.hwp	국세청	2024	hwp	9	0		
u_skill_security-010143	skill-security	signal	CLEAN	samples/대법원/2024/skill-security-010143.hwpx	대법원	2024	hwpx	0	0		
u_skill_security-010144	skill-security	signal	CLEAN	samples/특허청/2024/skill-security-010144.hwp	특허청	2024	hwp	0	0		
u_skill_security-010145	skill-security	signal	CLEAN	samples/교육부/2024/skill-security-010145.hwpx	교육부	2024	hwpx	0	0		
u_skill_security-010146	skill-security	signal	ANOMALY	samples/보건복지부/2024/skill-security-010146.hwp	보건복지부	2024	hwp	4	1		
u_skill_security-010147	skill-security	signal	ANOMALY	samples/국토교통부/2024/skill-security-010147.hwpx	국토교통부	2024	hwpx	5	1		
u_skill_security-010148	skill-security	signal	ANOMALY	samples/고용노동부/2024/skill-security-010148.hwp	고용노동부	2024	hwp	6	1		
u_skill_security-010149	skill-security	signal	SIGNAL_LIE	samples/외교부/2024/skill-security-010149.hwpx	외교부	2024	hwpx	7	0		
u_skill_security-010150	skill-security	signal	CLEAN	samples/기획재정부/2024/skill-security-010150.hwp	기획재정부	2024	hwp	0	0		
u_skill_security-010151	skill-security	signal	CLEAN	samples/공정거래위원회/2024/skill-security-010151.hwpx	공정거래위원회	2024	hwpx	0	0		
u_skill_security-010152	skill-security	signal	CLEAN	samples/금융위원회/2024/skill-security-010152.hwp	금융위원회	2024	hwp	0	0		
u_skill_security-010153	skill-security	signal	ANOMALY	samples/통계청/2024/skill-security-010153.hwpx	통계청	2024	hwpx	2	1		
u_skill_security-010154	skill-security	signal	ANOMALY	samples/기상청/2024/skill-security-010154.hwp	기상청	2024	hwp	3	1		
u_skill_security-010155	skill-security	signal	ANOMALY	samples/관세청/2024/skill-security-010155.hwpx	관세청	2024	hwpx	4	1		
u_skill_security-010156	skill-security	signal	SIGNAL_LIE	samples/검찰청/2024/skill-security-010156.hwp	검찰청	2024	hwp	5	0		
u_skill_security-010157	skill-security	signal	CLEAN	samples/경찰청/2024/skill-security-010157.hwpx	경찰청	2024	hwpx	0	0		
u_skill_security-010158	skill-security	signal	CLEAN	samples/소방청/2024/skill-security-010158.hwp	소방청	2024	hwp	0	0		
u_skill_security-010159	skill-security	signal	CLEAN	samples/병무청/2024/skill-security-010159.hwpx	병무청	2024	hwpx	0	0		
u_skill_security-010160	skill-security	signal	ANOMALY	samples/산림청/2024/skill-security-010160.hwp	산림청	2024	hwp	9	1		
u_skill_security-010161	skill-security	signal	ANOMALY	samples/중소벤처기업부/2024/skill-security-010161.hwpx	중소벤처기업부	2024	hwpx	1	1		
u_skill_security-010162	skill-security	signal	ANOMALY	samples/과학기술정보통신부/2024/skill-security-010162.hwp	과학기술정보통신부	2024	hwp	2	1		
u_skill_security-010163	skill-security	signal	SIGNAL_LIE	samples/문화체육관광부/2024/skill-security-010163.hwpx	문화체육관광부	2024	hwpx	3	0		
u_skill_security-010164	skill-security	signal	CLEAN	samples/환경부/2024/skill-security-010164.hwp	환경부	2024	hwp	0	0		
u_skill_security-010165	skill-security	signal	CLEAN	samples/해양수산부/2024/skill-security-010165.hwpx	해양수산부	2024	hwpx	0	0		
u_skill_security-010166	skill-security	signal	CLEAN	samples/서울특별시/2024/skill-security-010166.hwp	서울특별시	2024	hwp	0	0		
u_skill_security-010167	skill-security	signal	ANOMALY	samples/경기도/2024/skill-security-010167.hwpx	경기도	2024	hwpx	7	1		
u_skill_security-010168	skill-security	signal	ANOMALY	samples/부산광역시/2024/skill-security-010168.hwp	부산광역시	2024	hwp	8	1		
u_skill_security-010169	skill-security	signal	ANOMALY	samples/제주특별자치도/2024/skill-security-010169.hwpx	제주특별자치도	2024	hwpx	9	1		
u_skill_security-010170	skill-security	signal	SIGNAL_LIE	samples/법제처/2025/skill-security-010170.hwp	법제처	2025	hwp	1	0		
u_skill_security-010171	skill-security	signal	CLEAN	samples/행정안전부/2025/skill-security-010171.hwpx	행정안전부	2025	hwpx	0	0		
u_skill_security-010172	skill-security	signal	CLEAN	samples/국세청/2025/skill-security-010172.hwp	국세청	2025	hwp	0	0		
u_skill_security-010173	skill-security	signal	CLEAN	samples/대법원/2025/skill-security-010173.hwpx	대법원	2025	hwpx	0	0		
u_skill_security-010174	skill-security	signal	ANOMALY	samples/특허청/2025/skill-security-010174.hwp	특허청	2025	hwp	5	1		
u_skill_security-010175	skill-security	signal	ANOMALY	samples/교육부/2025/skill-security-010175.hwpx	교육부	2025	hwpx	6	1		
u_skill_security-010176	skill-security	signal	ANOMALY	samples/보건복지부/2025/skill-security-010176.hwp	보건복지부	2025	hwp	7	1		
u_skill_security-010177	skill-security	signal	SIGNAL_LIE	samples/국토교통부/2025/skill-security-010177.hwpx	국토교통부	2025	hwpx	8	0		
u_skill_security-010178	skill-security	signal	CLEAN	samples/고용노동부/2025/skill-security-010178.hwp	고용노동부	2025	hwp	0	0		
u_skill_security-010179	skill-security	signal	CLEAN	samples/외교부/2025/skill-security-010179.hwpx	외교부	2025	hwpx	0	0		
u_skill_security-010180	skill-security	signal	CLEAN	samples/기획재정부/2025/skill-security-010180.hwp	기획재정부	2025	hwp	0	0		
u_skill_security-010181	skill-security	signal	ANOMALY	samples/공정거래위원회/2025/skill-security-010181.hwpx	공정거래위원회	2025	hwpx	3	1		
u_skill_security-010182	skill-security	signal	ANOMALY	samples/금융위원회/2025/skill-security-010182.hwp	금융위원회	2025	hwp	4	1		
u_skill_security-010183	skill-security	signal	ANOMALY	samples/통계청/2025/skill-security-010183.hwpx	통계청	2025	hwpx	5	1		
u_skill_security-010184	skill-security	signal	SIGNAL_LIE	samples/기상청/2025/skill-security-010184.hwp	기상청	2025	hwp	6	0		
u_skill_security-010185	skill-security	signal	CLEAN	samples/관세청/2025/skill-security-010185.hwpx	관세청	2025	hwpx	0	0		
u_skill_security-010186	skill-security	signal	CLEAN	samples/검찰청/2025/skill-security-010186.hwp	검찰청	2025	hwp	0	0		
u_skill_security-010187	skill-security	signal	CLEAN	samples/경찰청/2025/skill-security-010187.hwpx	경찰청	2025	hwpx	0	0		
u_skill_security-010188	skill-security	signal	ANOMALY	samples/소방청/2025/skill-security-010188.hwp	소방청	2025	hwp	1	1		
u_skill_security-010189	skill-security	signal	ANOMALY	samples/병무청/2025/skill-security-010189.hwpx	병무청	2025	hwpx	2	1		
u_skill_security-010190	skill-security	signal	ANOMALY	samples/산림청/2025/skill-security-010190.hwp	산림청	2025	hwp	3	1		
u_skill_security-010191	skill-security	signal	SIGNAL_LIE	samples/중소벤처기업부/2025/skill-security-010191.hwpx	중소벤처기업부	2025	hwpx	4	0		
u_skill_security-010192	skill-security	signal	CLEAN	samples/과학기술정보통신부/2025/skill-security-010192.hwp	과학기술정보통신부	2025	hwp	0	0		
u_skill_security-010193	skill-security	signal	CLEAN	samples/문화체육관광부/2025/skill-security-010193.hwpx	문화체육관광부	2025	hwpx	0	0		
u_skill_security-010194	skill-security	signal	CLEAN	samples/환경부/2025/skill-security-010194.hwp	환경부	2025	hwp	0	0		
u_skill_security-010195	skill-security	signal	ANOMALY	samples/해양수산부/2025/skill-security-010195.hwpx	해양수산부	2025	hwpx	8	1		
u_skill_security-010196	skill-security	signal	ANOMALY	samples/서울특별시/2025/skill-security-010196.hwp	서울특별시	2025	hwp	9	1		
u_skill_security-010197	skill-security	signal	ANOMALY	samples/경기도/2025/skill-security-010197.hwpx	경기도	2025	hwpx	1	1		
u_skill_security-010198	skill-security	signal	SIGNAL_LIE	samples/부산광역시/2025/skill-security-010198.hwp	부산광역시	2025	hwp	2	0		
u_skill_security-010199	skill-security	signal	CLEAN	samples/제주특별자치도/2025/skill-security-010199.hwpx	제주특별자치도	2025	hwpx	0	0		
u_skill_security-010200	skill-security	signal	CLEAN	samples/법제처/2026/skill-security-010200.hwp	법제처	2026	hwp	0	0		
u_skill_security-010201	skill-security	signal	CLEAN	samples/행정안전부/2026/skill-security-010201.hwpx	행정안전부	2026	hwpx	0	0		
u_skill_security-010202	skill-security	signal	ANOMALY	samples/국세청/2026/skill-security-010202.hwp	국세청	2026	hwp	6	1		
u_skill_security-010203	skill-security	signal	ANOMALY	samples/대법원/2026/skill-security-010203.hwpx	대법원	2026	hwpx	7	1		
u_skill_security-010204	skill-security	signal	ANOMALY	samples/특허청/2026/skill-security-010204.hwp	특허청	2026	hwp	8	1		
u_skill_security-010205	skill-security	signal	SIGNAL_LIE	samples/교육부/2026/skill-security-010205.hwpx	교육부	2026	hwpx	9	0		
u_skill_security-010206	skill-security	signal	CLEAN	samples/보건복지부/2026/skill-security-010206.hwp	보건복지부	2026	hwp	0	0		
